Iteration,Temperature,CurrentCost,BestCost
5425,0.0001,2861.78,2861.78
5426,0.0001,2861.78,2861.78
5427,0.0001,2861.78,2861.78
5428,0.0001,2861.78,2861.78
5429,0.0001,2861.78,2861.78
5430,0.0001,2861.78,2861.78
5431,0.0001,2861.78,2861.78
5432,0.0001,2861.78,2861.78
5433,0.0001,2861.78,2861.78
5434,0.0001,2861.78,2861.78
5435,0.0001,2861.78,2861.78
5436,0.0001,2861.78,2861.78
5437,0.0001,2861.78,2861.78
5438,0.0001,2861.78,2861.78
5439,0.0001,2861.78,2861.78
5440,0.0001,2861.78,2861.78
5441,0.0001,2861.78,2861.78
5442,0.0001,2861.78,2861.78
5443,0.0001,2861.78,2861.78
5444,0.0001,2861.78,2861.78
5445,0.0001,2861.78,2861.78
5446,0.0001,2861.78,2861.78
5447,0.0001,2861.78,2861.78
5448,0.0001,2861.78,2861.78
5449,0.0001,2861.78,2861.78
5450,0.0001,2861.78,2861.78
5451,0.0001,2861.78,2861.78
5452,0.0001,2861.78,2861.78
5453,0.0001,2861.78,2861.78
5454,0.0001,2861.78,2861.78
5455,0.0001,2861.78,2861.78
5456,0.0001,2861.78,2861.78
5457,0.0001,2861.78,2861.78
5458,0.0001,2861.78,2861.78
5459,0.0001,2861.78,2861.78
5460,0.0001,2861.78,2861.78
5461,0.0001,2861.78,2861.78
5462,0.0001,2861.78,2861.78
5463,0.0001,2861.78,2861.78
5464,0.0001,2861.78,2861.78
5465,0.0001,2861.78,2861.78
5466,0.0001,2861.78,2861.78
5467,0.0001,2861.78,2861.78
5468,0.0001,2861.78,2861.78
5469,0.0001,2861.78,2861.78
5470,0.0001,2861.78,2861.78
5471,0.0001,2861.78,2861.78
5472,0.0001,2861.78,2861.78
5473,0.0001,2861.78,2861.78
5474,0.0001,2861.78,2861.78
5475,0.0001,2861.78,2861.78
5476,0.0001,2861.78,2861.78
5477,0.0001,2861.78,2861.78
5478,0.0001,2861.78,2861.78
5479,0.0001,2861.78,2861.78
5480,0.0001,2861.78,2861.78
5481,0.0001,2861.78,2861.78
5482,0.0001,2861.78,2861.78
5483,0.0001,2861.78,2861.78
5484,0.0001,2861.78,2861.78
5485,0.0001,2861.78,2861.78
5486,0.0001,2861.78,2861.78
5487,0.0001,2861.78,2861.78
5488,0.0001,2861.78,2861.78
5489,0.0001,2861.78,2861.78
5490,0.0001,2861.78,2861.78
5491,0.0001,2861.78,2861.78
5492,0.0001,2861.78,2861.78
5493,0.0001,2861.78,2861.78
5494,0.0001,2861.78,2861.78
5495,0.0001,2861.78,2861.78
5496,0.0001,2861.78,2861.78
5497,0.0001,2861.78,2861.78
5498,0.0001,2861.78,2861.78
5499,0.0001,2861.78,2861.78
5500,0.0001,2861.78,2861.78
5501,0.0001,2861.78,2861.78
5502,0.0001,2861.78,2861.78
5503,0.0001,2861.78,2861.78
5504,0.0001,2861.78,2861.78
5505,0.0001,2861.78,2861.78
5506,0.0001,2861.78,2861.78
5507,0.0001,2861.78,2861.78
5508,0.0001,2861.78,2861.78
5509,0.0001,2861.78,2861.78
5510,0.0001,2861.78,2861.78
5511,0.0001,2861.78,2861.78
5512,0.0001,2861.78,2861.78
5513,0.0001,2861.78,2861.78
5514,0.0001,2861.78,2861.78
5515,0.0001,2861.78,2861.78
5516,0.0001,2861.78,2861.78
5517,0.0001,2861.78,2861.78
5518,0.0001,2861.78,2861.78
5519,0.0001,2861.78,2861.78
5520,0.0001,2861.78,2861.78
5521,0.0001,2861.78,2861.78
5522,0.0001,2861.78,2861.78
5523,0.0001,2861.78,2861.78
5524,0.0001,2861.78,2861.78
5525,0.0001,2861.78,2861.78
5526,0.0001,2861.78,2861.78
5527,0.0001,2861.78,2861.78
5528,0.0001,2861.78,2861.78
5529,0.0001,2861.78,2861.78
5530,0.0001,2861.78,2861.78
5531,0.0001,2861.78,2861.78
5532,0.0001,2861.78,2861.78
5533,0.0001,2861.78,2861.78
5534,0.0001,2861.78,2861.78
5535,0.0001,2861.78,2861.78
5536,0.0001,2861.78,2861.78
5537,0.0001,2861.78,2861.78
5538,0.0001,2861.78,2861.78
5539,0.0001,2861.78,2861.78
5540,0.0001,2861.78,2861.78
5541,0.0001,2861.78,2861.78
5542,0.0001,2861.78,2861.78
5543,0.0001,2861.78,2861.78
5544,0.0001,2861.78,2861.78
5545,0.0001,2861.78,2861.78
5546,0.0001,2861.78,2861.78
5547,0.0001,2861.78,2861.78
5548,0.0001,2861.78,2861.78
5549,0.0001,2861.78,2861.78
5550,0.0001,2861.78,2861.78
5551,0.0001,2861.78,2861.78
5552,0.0001,2861.78,2861.78
5553,0.0001,2861.78,2861.78
5554,0.0001,2861.78,2861.78
5555,0.0001,2861.78,2861.78
5556,0.0001,2861.78,2861.78
5557,0.0001,2861.78,2861.78
5558,0.0001,2861.78,2861.78
5559,0.0001,2861.78,2861.78
5560,0.0001,2861.78,2861.78
5561,0.0001,2861.78,2861.78
5562,0.0001,2861.78,2861.78
5563,0.0001,2861.78,2861.78
5564,0.0001,2861.78,2861.78
5565,0.0001,2861.78,2861.78
5566,0.0001,2861.78,2861.78
5567,0.0001,2861.78,2861.78
5568,0.0001,2861.78,2861.78
5569,0.0001,2861.78,2861.78
5570,0.0001,2861.78,2861.78
5571,0.0001,2861.78,2861.78
5572,0.0001,2861.78,2861.78
5573,0.0001,2861.78,2861.78
5574,0.0001,2861.78,2861.78
5575,0.0001,2861.78,2861.78
5576,0.0001,2861.78,2861.78
5577,0.0001,2861.78,2861.78
5578,0.0001,2861.78,2861.78
5579,0.0001,2861.78,2861.78
5580,0.0001,2861.78,2861.78
5581,0.0001,2861.78,2861.78
5582,0.0001,2861.78,2861.78
5583,0.0001,2861.78,2861.78
5584,0.0001,2861.78,2861.78
5585,0.0001,2861.78,2861.78
5586,0.0001,2861.78,2861.78
5587,0.0001,2861.78,2861.78
5588,0.0001,2861.78,2861.78
5589,0.0001,2861.78,2861.78
5590,0.0001,2861.78,2861.78
5591,0.0001,2861.78,2861.78
5592,0.0001,2861.78,2861.78
5593,0.0001,2861.78,2861.78
5594,0.0001,2861.78,2861.78
5595,0.0001,2861.78,2861.78
5596,0.0001,2861.78,2861.78
5597,0.0001,2861.78,2861.78
5598,0.0001,2861.78,2861.78
5599,0.0001,2861.78,2861.78
5600,0.0001,2861.78,2861.78
5601,0.0001,2861.78,2861.78
5602,0.0001,2861.78,2861.78
5603,0.0001,2861.78,2861.78
5604,0.0001,2861.78,2861.78
5605,0.0001,2861.78,2861.78
5606,0.0001,2861.78,2861.78
5607,0.0001,2861.78,2861.78
5608,0.0001,2861.78,2861.78
5609,0.0001,2861.78,2861.78
5610,0.0001,2861.78,2861.78
5611,0.0001,2861.78,2861.78
5612,0.0001,2861.78,2861.78
5613,0.0001,2861.78,2861.78
5614,0.0001,2861.78,2861.78
5615,0.0001,2861.78,2861.78
5616,0.0001,2861.78,2861.78
5617,0.0001,2861.78,2861.78
5618,0.0001,2861.78,2861.78
5619,0.0001,2861.78,2861.78
5620,0.0001,2861.78,2861.78
5621,0.0001,2861.78,2861.78
5622,0.0001,2861.78,2861.78
5623,0.0001,2861.78,2861.78
5624,0.0001,2861.78,2861.78
5625,0.0001,2861.78,2861.78
5626,0.0001,2861.78,2861.78
5627,0.0001,2861.78,2861.78
5628,0.0001,2861.78,2861.78
5629,0.0001,2861.78,2861.78
5630,0.0001,2861.78,2861.78
5631,0.0001,2861.78,2861.78
5632,0.0001,2861.78,2861.78
5633,0.0001,2861.78,2861.78
5634,0.0001,2861.78,2861.78
5635,0.0001,2861.78,2861.78
5636,0.0001,2861.78,2861.78
5637,0.0001,2861.78,2861.78
5638,0.0001,2861.78,2861.78
5639,0.0001,2861.78,2861.78
5640,0.0001,2861.78,2861.78
5641,0.0001,2861.78,2861.78
5642,0.0001,2861.78,2861.78
5643,0.0001,2861.78,2861.78
5644,0.0001,2861.78,2861.78
5645,0.0001,2861.78,2861.78
5646,0.0001,2861.78,2861.78
5647,0.0001,2861.78,2861.78
5648,0.0001,2861.78,2861.78
5649,0.0001,2861.78,2861.78
5650,0.0001,2861.78,2861.78
5651,0.0001,2861.78,2861.78
5652,0.0001,2861.78,2861.78
5653,0.0001,2861.78,2861.78
5654,0.0001,2861.78,2861.78
5655,0.0001,2861.78,2861.78
5656,0.0001,2861.78,2861.78
5657,0.0001,2861.78,2861.78
5658,0.0001,2861.78,2861.78
5659,0.0001,2861.78,2861.78
5660,0.0001,2861.78,2861.78
5661,0.0001,2861.78,2861.78
5662,0.0001,2861.78,2861.78
5663,0.0001,2861.78,2861.78
5664,0.0001,2861.78,2861.78
5665,0.0001,2861.78,2861.78
5666,0.0001,2861.78,2861.78
5667,0.0001,2861.78,2861.78
5668,0.0001,2861.78,2861.78
5669,0.0001,2861.78,2861.78
5670,0.0001,2861.78,2861.78
5671,0.0001,2861.78,2861.78
5672,0.0001,2861.78,2861.78
5673,0.0001,2861.78,2861.78
5674,0.0001,2861.78,2861.78
5675,0.0001,2861.78,2861.78
5676,0.0001,2861.78,2861.78
5677,0.0001,2861.78,2861.78
5678,0.0001,2861.78,2861.78
5679,0.0001,2861.78,2861.78
5680,0.0001,2861.78,2861.78
5681,0.0001,2861.78,2861.78
5682,0.0001,2861.78,2861.78
5683,0.0001,2861.78,2861.78
5684,0.0001,2861.78,2861.78
5685,0.0001,2861.78,2861.78
5686,0.0001,2861.78,2861.78
5687,0.0001,2861.78,2861.78
5688,0.0001,2861.78,2861.78
5689,0.0001,2861.78,2861.78
5690,0.0001,2861.78,2861.78
5691,0.0001,2861.78,2861.78
5692,0.0001,2861.78,2861.78
5693,0.0001,2861.78,2861.78
5694,0.0001,2861.78,2861.78
5695,0.0001,2861.78,2861.78
5696,0.0001,2861.78,2861.78
5697,0.0001,2861.78,2861.78
5698,0.0001,2861.78,2861.78
5699,0.0001,2861.78,2861.78
5700,0.0001,2861.78,2861.78
5701,0.0001,2861.78,2861.78
5702,0.0001,2861.78,2861.78
5703,0.0001,2861.78,2861.78
5704,0.0001,2861.78,2861.78
5705,0.0001,2861.78,2861.78
5706,0.0001,2861.78,2861.78
5707,0.0001,2861.78,2861.78
5708,0.0001,2861.78,2861.78
5709,0.0001,2861.78,2861.78
5710,0.0001,2861.78,2861.78
5711,0.0001,2861.78,2861.78
5712,0.0001,2861.78,2861.78
5713,0.0001,2861.78,2861.78
5714,0.0001,2861.78,2861.78
5715,0.0001,2861.78,2861.78
5716,0.0001,2861.78,2861.78
5717,0.0001,2861.78,2861.78
5718,0.0001,2861.78,2861.78
5719,0.0001,2861.78,2861.78
5720,0.0001,2861.78,2861.78
5721,0.0001,2861.78,2861.78
5722,0.0001,2861.78,2861.78
5723,0.0001,2861.78,2861.78
5724,0.0001,2861.78,2861.78
5725,0.0001,2861.78,2861.78
5726,0.0001,2861.78,2861.78
5727,0.0001,2861.78,2861.78
5728,0.0001,2861.78,2861.78
5729,0.0001,2861.78,2861.78
5730,0.0001,2861.78,2861.78
5731,0.0001,2861.78,2861.78
5732,0.0001,2861.78,2861.78
5733,0.0001,2861.78,2861.78
5734,0.0001,2861.78,2861.78
5735,0.0001,2861.78,2861.78
5736,0.0001,2861.78,2861.78
5737,0.0001,2861.78,2861.78
5738,0.0001,2861.78,2861.78
5739,0.0001,2861.78,2861.78
5740,0.0001,2861.78,2861.78
5741,0.0001,2861.78,2861.78
5742,0.0001,2861.78,2861.78
5743,0.0001,2861.78,2861.78
5744,0.0001,2861.78,2861.78
5745,0.0001,2861.78,2861.78
5746,0.0001,2861.78,2861.78
5747,0.0001,2861.78,2861.78
5748,0.0001,2861.78,2861.78
5749,0.0001,2861.78,2861.78
5750,0.0001,2861.78,2861.78
5751,0.0001,2861.78,2861.78
5752,0.0001,2861.78,2861.78
5753,0.0001,2861.78,2861.78
5754,0.0001,2861.78,2861.78
5755,0.0001,2861.78,2861.78
5756,0.0001,2861.78,2861.78
5757,0.0001,2861.78,2861.78
5758,0.0001,2861.78,2861.78
5759,0.0001,2861.78,2861.78
5760,0.0001,2861.78,2861.78
5761,0.0001,2861.78,2861.78
5762,0.0001,2861.78,2861.78
5763,0.0001,2861.78,2861.78
5764,0.0001,2861.78,2861.78
5765,0.0001,2861.78,2861.78
5766,0.0001,2861.78,2861.78
5767,0.0001,2861.78,2861.78
5768,0.0001,2861.78,2861.78
5769,0.0001,2861.78,2861.78
5770,0.0001,2861.78,2861.78
5771,0.0001,2861.78,2861.78
5772,0.0001,2861.78,2861.78
5773,0.0001,2861.78,2861.78
5774,0.0001,2861.78,2861.78
5775,0.0001,2861.78,2861.78
5776,0.0001,2861.78,2861.78
5777,0.0001,2861.78,2861.78
5778,0.0001,2861.78,2861.78
5779,0.0001,2861.78,2861.78
5780,0.0001,2861.78,2861.78
5781,0.0001,2861.78,2861.78
5782,0.0001,2861.78,2861.78
5783,0.0001,2861.78,2861.78
5784,0.0001,2861.78,2861.78
5785,0.0001,2861.78,2861.78
5786,0.0001,2861.78,2861.78
5787,0.0001,2861.78,2861.78
5788,0.0001,2861.78,2861.78
5789,0.0001,2861.78,2861.78
5790,0.0001,2861.78,2861.78
5791,0.0001,2861.78,2861.78
5792,0.0001,2861.78,2861.78
5793,0.0001,2861.78,2861.78
5794,0.0001,2861.78,2861.78
5795,0.0001,2861.78,2861.78
5796,0.0001,2861.78,2861.78
5797,0.0001,2861.78,2861.78
5798,0.0001,2861.78,2861.78
5799,0.0001,2861.78,2861.78
5800,0.0001,2861.78,2861.78
5801,0.0001,2861.78,2861.78
5802,0.0001,2861.78,2861.78
5803,0.0001,2861.78,2861.78
5804,0.0001,2861.78,2861.78
5805,0.0001,2861.78,2861.78
5806,0.0001,2861.78,2861.78
5807,0.0001,2861.78,2861.78
5808,0.0001,2861.78,2861.78
5809,0.0001,2861.78,2861.78
5810,0.0001,2861.78,2861.78
5811,0.0001,2861.78,2861.78
5812,0.0001,2861.78,2861.78
5813,0.0001,2861.78,2861.78
5814,0.0001,2861.78,2861.78
5815,0.0001,2861.78,2861.78
5816,0.0001,2861.78,2861.78
5817,0.0001,2861.78,2861.78
5818,0.0001,2861.78,2861.78
5819,0.0001,2861.78,2861.78
5820,0.0001,2861.78,2861.78
5821,0.0001,2861.78,2861.78
5822,0.0001,2861.78,2861.78
5823,0.0001,2861.78,2861.78
5824,0.0001,2861.78,2861.78
5825,0.0001,2861.78,2861.78
5826,0.0001,2861.78,2861.78
5827,0.0001,2861.78,2861.78
5828,0.0001,2861.78,2861.78
5829,0.0001,2861.78,2861.78
5830,0.0001,2861.78,2861.78
5831,0.0001,2861.78,2861.78
5832,0.0001,2861.78,2861.78
5833,0.0001,2861.78,2861.78
5834,0.0001,2861.78,2861.78
5835,0.0001,2861.78,2861.78
5836,0.0001,2861.78,2861.78
5837,0.0001,2861.78,2861.78
5838,0.0001,2861.78,2861.78
5839,0.0001,2861.78,2861.78
5840,0.0001,2861.78,2861.78
5841,0.0001,2861.78,2861.78
5842,0.0001,2861.78,2861.78
5843,0.0001,2861.78,2861.78
5844,0.0001,2861.78,2861.78
5845,0.0001,2861.78,2861.78
5846,0.0001,2861.78,2861.78
5847,0.0001,2861.78,2861.78
5848,0.0001,2861.78,2861.78
5849,0.0001,2861.78,2861.78
5850,0.0001,2861.78,2861.78
5851,0.0001,2861.78,2861.78
5852,0.0001,2861.78,2861.78
5853,0.0001,2861.78,2861.78
5854,0.0001,2861.78,2861.78
5855,0.0001,2861.78,2861.78
5856,0.0001,2861.78,2861.78
5857,0.0001,2861.78,2861.78
5858,0.0001,2861.78,2861.78
5859,0.0001,2861.78,2861.78
5860,0.0001,2861.78,2861.78
5861,0.0001,2861.78,2861.78
5862,0.0001,2861.78,2861.78
5863,0.0001,2861.78,2861.78
5864,0.0001,2861.78,2861.78
5865,0.0001,2861.78,2861.78
5866,0.0001,2861.78,2861.78
5867,0.0001,2861.78,2861.78
5868,0.0001,2861.78,2861.78
5869,0.0001,2861.78,2861.78
5870,0.0001,2861.78,2861.78
5871,0.0001,2861.78,2861.78
5872,0.0001,2861.78,2861.78
5873,0.0001,2861.78,2861.78
5874,0.0001,2861.78,2861.78
5875,0.0001,2861.78,2861.78
5876,0.0001,2861.78,2861.78
5877,0.0001,2861.78,2861.78
5878,0.0001,2861.78,2861.78
5879,0.0001,2861.78,2861.78
5880,0.0001,2861.78,2861.78
5881,0.0001,2861.78,2861.78
5882,0.0001,2861.78,2861.78
5883,0.0001,2861.78,2861.78
5884,0.0001,2861.78,2861.78
5885,0.0001,2861.78,2861.78
5886,0.0001,2861.78,2861.78
5887,0.0001,2861.78,2861.78
5888,0.0001,2861.78,2861.78
5889,0.0001,2861.78,2861.78
5890,0.0001,2861.78,2861.78
5891,0.0001,2861.78,2861.78
5892,0.0001,2861.78,2861.78
5893,0.0001,2861.78,2861.78
5894,0.0001,2861.78,2861.78
5895,0.0001,2861.78,2861.78
5896,0.0001,2861.78,2861.78
5897,0.0001,2861.78,2861.78
5898,0.0001,2861.78,2861.78
5899,0.0001,2861.78,2861.78
5900,0.0001,2861.78,2861.78
5901,0.0001,2861.78,2861.78
5902,0.0001,2861.78,2861.78
5903,0.0001,2861.78,2861.78
5904,0.0001,2861.78,2861.78
5905,0.0001,2861.78,2861.78
5906,0.0001,2861.78,2861.78
5907,0.0001,2861.78,2861.78
5908,0.0001,2861.78,2861.78
5909,0.0001,2861.78,2861.78
5910,0.0001,2861.78,2861.78
5911,0.0001,2861.78,2861.78
5912,0.0001,2861.78,2861.78
5913,0.0001,2861.78,2861.78
5914,0.0001,2861.78,2861.78
5915,0.0001,2861.78,2861.78
5916,0.0001,2861.78,2861.78
5917,0.0001,2861.78,2861.78
5918,0.0001,2861.78,2861.78
5919,0.0001,2861.78,2861.78
5920,0.0001,2861.78,2861.78
5921,0.0001,2861.78,2861.78
5922,0.0001,2861.78,2861.78
5923,0.0001,2861.78,2861.78
5924,0.0001,2861.78,2861.78
5925,0.0001,2861.78,2861.78
5926,0.0001,2861.78,2861.78
5927,0.0001,2861.78,2861.78
5928,0.0001,2861.78,2861.78
5929,0.0001,2861.78,2861.78
5930,0.0001,2861.78,2861.78
5931,0.0001,2861.78,2861.78
5932,0.0001,2861.78,2861.78
5933,0.0001,2861.78,2861.78
5934,0.0001,2861.78,2861.78
5935,0.0001,2861.78,2861.78
5936,0.0001,2861.78,2861.78
5937,0.0001,2861.78,2861.78
5938,0.0001,2861.78,2861.78
5939,0.0001,2861.78,2861.78
5940,0.0001,2861.78,2861.78
5941,0.0001,2861.78,2861.78
5942,0.0001,2861.78,2861.78
5943,0.0001,2861.78,2861.78
5944,0.0001,2861.78,2861.78
5945,0.0001,2861.78,2861.78
5946,0.0001,2861.78,2861.78
5947,0.0001,2861.78,2861.78
5948,0.0001,2861.78,2861.78
5949,0.0001,2861.78,2861.78
5950,0.0001,2861.78,2861.78
5951,0.0001,2861.78,2861.78
5952,0.0001,2861.78,2861.78
5953,0.0001,2861.78,2861.78
5954,0.0001,2861.78,2861.78
5955,0.0001,2861.78,2861.78
5956,0.0001,2861.78,2861.78
5957,0.0001,2861.78,2861.78
5958,0.0001,2861.78,2861.78
5959,0.0001,2861.78,2861.78
5960,0.0001,2861.78,2861.78
5961,0.0001,2861.78,2861.78
5962,0.0001,2861.78,2861.78
5963,0.0001,2861.78,2861.78
5964,0.0001,2861.78,2861.78
5965,0.0001,2861.78,2861.78
5966,0.0001,2861.78,2861.78
5967,0.0001,2861.78,2861.78
5968,0.0001,2861.78,2861.78
5969,0.0001,2861.78,2861.78
5970,0.0001,2861.78,2861.78
5971,0.0001,2861.78,2861.78
5972,0.0001,2861.78,2861.78
5973,0.0001,2861.78,2861.78
5974,0.0001,2861.78,2861.78
5975,0.0001,2861.78,2861.78
5976,0.0001,2861.78,2861.78
5977,0.0001,2861.78,2861.78
5978,0.0001,2861.78,2861.78
5979,0.0001,2861.78,2861.78
5980,0.0001,2861.78,2861.78
5981,0.0001,2861.78,2861.78
5982,0.0001,2861.78,2861.78
5983,0.0001,2861.78,2861.78
5984,0.0001,2861.78,2861.78
5985,0.0001,2861.78,2861.78
5986,0.0001,2861.78,2861.78
5987,0.0001,2861.78,2861.78
5988,0.0001,2861.78,2861.78
5989,0.0001,2861.78,2861.78
5990,0.0001,2861.78,2861.78
5991,0.0001,2861.78,2861.78
5992,0.0001,2861.78,2861.78
5993,0.0001,2861.78,2861.78
5994,0.0001,2861.78,2861.78
5995,0.0001,2861.78,2861.78
5996,0.0001,2861.78,2861.78
5997,0.0001,2861.78,2861.78
5998,0.0001,2861.78,2861.78
5999,0.0001,2861.78,2861.78
